"Latitude","Longitude"
"18.33674","74.48138"
"18.33944","75.11302"
"19.17582","74.7776"
"18.83417","73.51535"
"17.62389","74.60481"
"19.13928","73.68852"
"17.94852","74.86149"
"18.74011","74.51578"
"18.1763","74.62478"
"18.70367","74.18236"
"18.34825","74.80933"
"18.47757","73.32959"
"17.88718","74.16401"
"17.77904","74.98102"
"18.79877","74.47294"
"19.05335","73.47144"
"18.15638","73.75842"
"18.45668","73.82188"
"19.01844","73.62761"
"17.56989","74.02478"
"18.34824","73.70263"
"17.51976","74.18608"
"19.16813","73.8184"
"19.08922","75.02874"
"17.50708","73.33657"
"18.50523","73.62505"
"18.20065","73.93757"
"19.07847","73.59668"
"17.59982","74.72116"
"19.12317","74.13265"
"18.0353","73.98542"
"17.85504","73.47953"
"18.68065","74.85351"
"19.16568","73.62612"
"18.08733","74.9108"
"18.10436","74.8103"
"19.16669","73.68518"
"18.96377","74.91697"
"17.78546","73.71741"
"18.01644","75.09505"
"18.20397","74.75183"
"18.77844","74.91552"
"18.4973","74.29278"
"17.84168","74.82039"
"18.41396","73.76201"
"18.34499","73.83251"
"19.00189","74.4288"
"17.85765","73.44683"
"18.89521","73.40173"
"18.51485","74.25851"
"17.84718","74.15601"
"17.7453","74.92551"
"17.53604","73.56938"
"17.66011","74.43101"
"18.34181","75.12582"
"17.70187","73.56012"
"18.29569","73.9348"
"18.15301","74.15997"
"18.20711","74.02202"
"18.10382","74.85684"
"17.951","73.93701"
"19.08648","73.87624"
"18.73984","74.49026"
"17.5437","75.03713"
"19.14116","73.86415"
"17.73823","74.79167"
"18.57964","74.01397"
"17.88381","74.05573"
"17.90455","73.3649"
"17.97344","74.81143"
"18.29506","75.09186"
"18.33175","73.89538"
"18.20519","74.32207"
"17.96951","74.36948"
"18.93864","73.53934"
"19.03286","74.12097"
"17.55641","74.69217"
"18.08793","74.27082"
"19.0758","75.00577"
"17.64835","73.43311"
"18.58498","73.50486"
"17.99988","74.86621"
"17.5838","74.35572"
"18.01104","74.31131"
"18.76211","73.52269"
"18.50201","73.89453"
"18.96441","75.08409"
"17.58122","74.09564"
"19.01328","74.28995"
"18.92773","73.64041"
"18.55012","73.48654"
"19.15923","73.87063"
"19.03743","73.6123"
"17.91107","74.51867"
"17.73651","74.48082"
"18.62318","74.59621"
"17.6993","73.56296"
"18.57832","74.52125"
"19.11166","73.99761"
"18.28501","74.89528"
"18.43251","73.92099"
"18.95149","74.97463"
"18.09985","73.91354"
"18.10689","74.31827"
"18.99528","73.63898"
"17.98823","73.81881"
"18.47621","73.41679"
"18.80864","74.94968"
"18.80294","74.70798"
"18.91692","74.92455"
"18.22043","73.61488"
"18.97304","74.78954"
"18.88593","74.60186"
"18.98564","73.93904"
"18.02907","73.43014"
"18.71377","74.91161"
"18.64965","74.18665"
"18.30061","74.22025"
"17.55404","74.23614"
"17.71245","73.91516"
"18.37695","74.64172"
"18.48325","73.73848"
"17.78069","74.16691"
"18.0814","74.24054"
"17.57547","73.82633"
"19.16565","74.27139"
"17.65368","74.44085"
"18.69696","74.6417"
"18.76688","75.04178"
"19.05403","73.61895"
"18.16611","74.74396"
"17.92918","73.81834"
"17.82147","73.59042"
"17.82415","73.92641"
"18.82061","74.72348"
"18.77229","74.18384"
"18.67227","73.78378"
"17.91901","74.49211"
"17.58892","73.6903"
"17.83034","74.7323"
"18.33356","73.69362"
"19.18174","75.15199"
"18.47561","75.13315"
"18.70393","74.66634"
"18.94251","74.53105"
"17.59294","74.53834"
"17.95271","74.64553"
"19.07331","73.64415"
"18.4907","73.93987"
"18.83548","75.11232"
"18.12211","73.72401"
"17.91856","74.20268"
"18.39589","74.94845"
"19.17945","74.33789"
"17.66784","74.38284"
"19.09435","73.35917"
"18.15967","75.14509"
"18.20214","74.27804"
"18.55237","73.98419"
"18.95605","74.44991"
"18.55868","74.98566"
"18.74116","74.63502"
"17.84106","74.12952"
"17.7415","74.29595"
"18.08837","74.79373"
"18.94986","73.6514"
"18.2191","73.48352"
"19.08654","74.21467"
"18.7573","74.93967"
"18.44228","74.75197"
"18.10687","74.55723"
"17.6662","73.90693"
"18.64693","74.69493"
"18.55528","74.8772"
"18.04884","73.72025"
"19.06789","73.34327"
"18.92592","73.49283"
"18.5576","73.911"
"18.36406","73.7842"
"19.00888","73.65031"
"19.08505","73.8736"
"18.743","73.68837"
"18.52621","75.14251"
"17.54894","74.77972"
"17.98422","74.64385"
"18.71774","75.05223"
"17.80033","73.80381"
"17.84099","74.00107"
"18.05049","74.76787"
"18.57152","74.07698"
"18.24615","74.53704"
"19.01014","74.95033"
"17.5085","73.94657"
"17.81588","74.47285"
"17.7437","75.08763"
"19.02747","73.50762"
"17.7298","73.37915"
"19.1258","74.78957"
"17.90679","74.30729"
"17.8556","74.59551"
"19.15658","73.5322"
"18.23003","75.06919"
"17.63073","73.44429"
"19.16542","75.05165"
"17.9073","74.18466"
"18.72573","73.69682"
"18.85418","74.61729"
"18.97239","73.55843"
"17.83856","73.7398"
"18.5389","73.59133"
"17.71631","74.20167"
"18.9556","74.10499"
"17.6852","74.54551"
"18.60634","73.8838"
"18.85886","74.7977"
"19.01832","74.56826"
"18.60454","73.57357"
"19.08472","74.76328"
"18.45627","74.0716"
"18.43025","73.59442"
"19.16917","75.04711"
"18.26254","75.13038"
"19.02036","74.72191"
"18.74129","74.48145"
"18.68018","73.79956"
"18.98449","74.93353"
"19.01211","73.3443"
"19.01747","74.08153"
"17.63672","74.38936"
"18.23685","74.96788"
"18.74537","74.05295"
"17.99702","74.26376"
"19.10763","74.71622"
"18.08166","73.79442"
"18.94477","73.63544"
"19.18023","74.88191"
"17.69446","74.32463"
"18.50241","74.57098"
"17.68077","75.00332"
"17.69162","74.0656"
"18.72388","75.00311"
"18.64405","74.84576"
"18.10718","74.98971"
"17.72005","74.48546"
"18.79874","73.80801"
"19.17287","73.37846"
"17.83336","73.57786"
"18.93199","74.05779"
"17.63774","75.00568"
"17.94936","74.40594"
"18.99724","74.99855"
"18.6569","73.46693"
"18.93121","73.60852"
"18.79998","74.4102"
"19.04668","74.09384"
"18.03764","73.46979"
"17.88283","73.99544"
"18.80395","74.91063"
"18.02463","73.32127"
"17.59317","73.51298"
"18.25614","73.36595"
"17.99242","73.90492"
"18.03108","75.11614"
"18.0705","75.02846"
"18.62686","73.68089"
"18.31246","74.68454"
"17.97415","74.62546"
"17.85998","73.98571"
"18.75659","74.42714"
"18.90448","75.1175"
"17.97829","74.73925"
"18.60372","74.28076"
"17.57026","73.73948"
"18.17198","73.37442"
"18.04934","74.91577"
"18.14211","74.18578"
"18.65416","73.70582"
"19.00675","74.45457"
"18.75618","73.50326"
"17.87415","74.77233"
"17.70655","73.74647"
"17.63462","74.68068"
"18.05147","74.58429"
"17.9441","73.61514"
"18.01413","73.73204"
"18.85733","73.75519"
"17.81558","74.2483"
"19.18379","73.72093"
"17.74144","74.32455"
"19.17795","73.95187"
"17.68228","73.9009"
"17.85787","73.32087"
"19.19569","74.54717"
"19.11486","74.23022"
"18.78516","73.62285"
"18.51441","74.52653"
"18.66629","74.0954"
"19.06182","74.38343"
"19.19702","73.79458"
"19.1805","74.78725"
"18.12833","74.3029"
"18.7935","74.29798"
"17.85927","74.26349"
"18.69118","73.57583"
"19.11574","73.81861"
"17.57907","75.04738"
"17.74781","75.09673"
"18.45552","74.41321"
"18.21539","74.82158"
"17.98209","74.98384"
"19.15293","74.58501"
"18.04809","73.93621"
"18.92474","73.37162"
"18.74585","74.52817"
"19.01971","73.61907"
"18.02375","74.90494"
"18.26573","74.21048"
"17.77561","73.75367"
"19.04591","73.83825"
"18.17057","74.24457"
"17.71419","74.47792"
"17.83828","73.37993"
"17.85098","73.66651"
"19.06421","75.04261"
"18.65218","74.15346"
"18.97527","73.98757"
"18.2696","73.69026"
"17.5993","74.86785"
"18.55215","73.84905"
"18.46109","74.61688"
"19.0273","74.02043"
"17.89155","74.62004"
"19.13814","73.61897"
"18.64617","74.20919"
"17.88679","74.19042"
"17.93562","74.13217"
"18.70369","73.81046"
"18.09779","74.05627"
"18.69011","74.68123"
"18.45831","74.12552"
"18.41229","73.83763"
"18.6016","74.79895"
"17.66433","74.4799"
"18.75084","75.05935"
"18.03048","73.90925"
"18.02327","73.9516"
"17.55068","73.49819"
"18.84426","74.73867"
"17.83669","74.78723"
"18.62569","75.16162"
"18.13278","73.38534"
"18.25659","73.88809"
"17.87753","74.58194"
"18.37633","74.42244"
"19.1633","74.44046"
"17.79252","74.71243"
"18.48695","73.91178"
"19.13489","73.92171"
"17.96146","74.38356"
"17.72328","74.55976"
"18.09643","74.47068"
"17.95114","73.888"
"18.72613","73.47568"
"18.4469","74.62246"
"18.48751","75.1446"
"17.50909","75.08911"
"18.21842","75.06672"
"18.68537","73.80497"
"18.32064","75.14569"
"17.89503","75.02632"
"18.96122","74.42755"
"17.96865","73.90163"
"18.76217","73.35459"
"18.37505","73.60956"
"18.75063","74.32778"
"17.95545","74.91219"
"18.71736","74.79261"
"18.31908","73.93328"
"18.33097","74.74363"
"19.03638","73.93571"
"17.9962","73.76911"
"18.17748","73.62789"
"18.34777","74.89455"
"18.19073","73.73701"
"19.16277","74.39706"
"18.38346","74.93571"
"17.53825","73.47459"
"17.78879","74.76496"
"18.35408","73.7184"
"17.64338","73.36699"
"18.64784","73.73124"
"18.91656","74.75732"
"17.8427","73.5376"
"18.35192","74.72262"
"17.59451","74.96949"
"17.75112","74.1258"
"17.9919","75.1536"
"18.09483","74.01976"
"18.19113","73.37893"
"18.13421","73.46451"
"17.89553","73.65849"
"17.65554","74.04763"
"18.3668","73.60499"
"19.03488","74.83493"
"17.60977","73.75324"
"17.66954","73.58755"
"18.26461","73.42671"
"19.04216","73.47748"
"19.15877","73.58214"
"18.65463","75.0364"
"19.14297","74.12804"
"18.73165","74.45701"
"18.28673","74.61119"
"18.02683","74.68746"
"18.36295","74.57774"
"18.98296","75.06575"
"17.66575","74.4128"
"17.67269","74.82553"
"19.02336","73.97676"
"17.6874","73.9706"
"18.57917","75.14232"
"17.86334","75.02503"
"18.94863","73.97157"
"17.52872","73.9886"
"18.84672","74.54975"
"18.28585","74.55113"
"18.75765","74.85634"
"17.86807","74.60835"
"18.61494","74.10907"
"18.7901","74.89549"
"18.22456","74.37968"
"17.54729","74.56292"
"17.90351","73.55584"
"17.95545","75.01106"
"18.31407","74.69005"
"18.17409","75.12588"
"18.16675","75.15414"
"18.59374","74.85471"
"18.29086","73.54062"
"18.15147","73.87398"
"18.57715","73.76842"
"18.10227","74.27874"
"17.8303","73.56551"
"18.98526","73.4599"
"18.7297","73.87032"
"18.10564","73.83941"
"19.12915","74.49176"
"17.75448","73.99447"
"17.85346","73.75235"
"18.23916","74.17141"
"18.05545","74.33263"
"18.24373","73.85464"
"17.84519","74.53674"
"18.72669","74.29715"
"18.46091","75.00226"
"18.68967","73.60573"
"17.90599","74.25863"
"18.60421","74.50798"
"18.71849","74.94693"
"17.84904","75.08381"
"18.19746","74.41096"
"18.36082","73.31836"
"18.43096","74.22065"
"18.23169","74.59115"
"18.05924","74.08699"
"18.35275","74.6543"
"18.57159","74.33055"
"18.10241","75.11595"
"17.97646","73.91531"
"17.65492","74.10275"
"18.46925","74.97132"
"18.27652","74.93621"
"19.07579","73.4279"
"18.8636","74.47829"
"18.50396","73.40893"
"18.2472","73.63835"
"17.75798","73.57785"
"17.85646","75.1441"
"18.14036","73.86745"
"17.9359","75.06514"
"18.82646","74.37266"
"19.07175","74.14723"
"17.58335","74.91357"
"19.19192","73.76477"
"18.96161","73.48493"
"17.77033","74.97439"
"18.6111","73.806"
"19.06815","74.76278"
"17.64216","74.98191"
"18.79118","74.33692"
"18.56846","75.09042"
"18.94043","73.46785"
"18.0522","73.88059"
"18.67448","74.38861"
"17.84199","74.52772"
"18.89442","74.05636"
"18.95965","73.46782"
"19.10724","73.76759"
"18.02572","74.69437"
"17.80134","73.36086"
"18.25999","73.65739"
"18.9866","73.41123"
"18.6105","73.69294"
"19.11555","73.67735"
"18.92981","74.10462"
"19.03767","73.85555"
"17.6587","74.0563"
"19.09202","74.46696"
"17.91292","74.06131"
"18.35355","73.67188"
"17.58574","74.93248"
"18.28655","73.83208"
"17.90354","74.15184"
"19.17633","74.35602"
"17.61165","74.82709"
"18.63321","74.04049"
"17.83609","73.56564"
"17.63703","73.37953"
"17.72075","73.74252"
"18.03925","74.82509"
"18.74564","74.56669"
"17.72068","74.07227"
"18.65132","73.3862"
"18.99647","73.42012"
"17.77586","74.57262"
"17.87177","74.57077"
"17.8021","74.17004"
"19.19339","73.94967"
"18.24744","73.96776"
"17.6154","74.16076"
"18.96818","74.07301"
"18.28302","73.94078"
"18.72271","74.23379"
"18.4782","73.6847"
"18.01992","75.07297"
"18.23894","73.52209"
"17.58396","74.64986"
"18.81918","74.99509"
"18.43894","74.28993"
"18.03487","74.32383"
"18.45656","73.95781"
"19.01442","73.44655"
"18.31992","73.87395"
"18.40369","74.19776"
"18.30077","73.8949"
"18.0823","73.604"
"19.1061","74.79716"
"19.18079","74.11272"
"18.93599","74.76367"
"18.14894","73.91045"
"18.04016","74.70104"
"18.42094","74.01242"
"17.56774","73.66799"
"17.61977","74.0775"
"18.77686","74.53581"
"18.30264","73.52818"
"17.96773","74.94122"
"18.8088","74.73462"
"19.00655","74.1527"
"18.95403","74.35486"
"18.92112","73.36548"
"18.76627","74.1333"
"18.75719","75.06646"
"17.73324","74.52979"
"18.58215","74.21646"
"19.08994","74.18359"
"19.16149","75.04116"
"18.38589","75.15533"
"19.07222","75.04169"
"18.82181","74.17133"
"19.04534","74.5626"
"18.28894","73.89539"
"17.66309","74.80978"
"18.7996","73.42712"
"17.85835","73.71172"
"18.75749","74.45981"
"18.09965","73.96242"
"19.18239","74.88974"
"18.57872","74.69694"
"18.33177","74.57783"
"17.69877","74.1606"
"18.74949","73.37023"
"18.46708","74.02589"
"17.83523","74.71884"
"18.73872","73.80542"
"18.54891","74.79842"
"18.87195","74.92599"
"17.74654","73.74393"
"18.04451","74.22925"
"17.87857","73.31815"
"17.95799","73.35585"
"19.16283","74.69932"
"18.58775","74.2015"
"18.33537","75.08842"
"18.04749","74.49123"
"18.49269","74.04933"
"17.6034","74.16217"
"18.24158","74.13085"
"18.04034","74.53894"
"18.91981","74.95037"
"17.96292","74.50443"
"18.24951","75.07252"
"17.51497","74.05548"
"18.82412","74.8349"
"18.40115","75.08396"
"19.12507","74.51467"
"18.85572","74.41306"
"17.62235","74.47081"
"18.89342","74.81509"
"18.18516","74.66494"
"19.11685","74.30996"
"18.88816","73.4929"
"17.94189","73.57407"
"17.92938","74.45154"
"18.58991","73.8084"
"18.74517","73.97673"
"18.13232","75.14294"
"18.98207","74.62855"
"18.73932","75.00993"
"17.51991","73.78457"
"18.08754","73.6349"
"17.84646","73.94251"
"18.83961","74.5562"
"18.32543","73.94964"
"18.55441","74.19126"
"19.11245","74.60523"
"18.23394","74.90419"
"18.99323","74.50209"
"17.98844","73.95746"
"18.03023","73.32216"
"18.66826","73.75365"
"18.54345","73.47571"
"18.44124","73.92752"
"17.87072","73.97956"
"18.18187","74.21342"
"18.54391","74.76425"
"17.74789","73.33617"
"19.18168","74.0138"
"18.36072","74.71917"
"17.93856","73.57494"
"19.14897","75.16499"
"17.56708","73.79002"
"17.6864","74.54366"
"18.85249","73.91441"
"18.66552","73.52216"
"17.79152","74.86444"
"17.84419","73.7739"
"18.52325","74.77485"
"18.33025","74.89016"
"17.76811","73.51805"
"17.55528","73.48084"
"18.18636","74.6782"
"18.89237","73.40988"
"18.5156","75.13484"
"18.84761","73.85353"
"19.08832","75.16251"
"17.65518","74.83026"
"18.01269","74.92472"
"18.80558","74.11249"
"17.55642","74.81778"
"18.99403","75.05475"
"18.2015","75.06678"
"18.95641","73.66962"
"18.90276","74.66194"
"18.5329","74.14186"
"18.26945","74.11691"
"18.48569","73.87455"
"18.99904","73.62345"
"18.82987","73.85487"
"18.63104","73.38312"
"18.95651","73.8645"
"18.04003","74.88084"
"18.52755","73.61633"
"17.72005","74.31548"
"18.17585","74.60363"
"18.75776","73.63184"
"17.887","74.39705"
"18.07092","73.3742"
"18.07383","73.54564"
"18.17089","73.69337"
"17.8567","74.15583"
"19.08203","73.69764"
"18.11669","74.40966"
"18.52121","75.13342"
"17.97529","74.06533"
"17.90218","74.2608"
"18.13472","74.10719"
"18.79663","74.01496"
"18.46671","73.68053"
"17.83578","74.99134"
"17.87409","73.56878"
"17.87734","74.047"
"17.88149","73.78298"
"18.09344","73.45788"
"18.94353","74.09615"
"18.55321","74.90307"
"17.91115","74.72732"
"17.66384","74.32239"
"18.97852","73.62621"
"17.60417","74.88084"
"18.71622","73.71925"
"17.87524","74.03339"
"18.91614","73.69239"
"18.25323","73.81536"
"19.01258","74.4505"
"18.15517","74.38002"
"18.3458","73.83658"
"17.62724","75.04429"
"19.19926","74.32086"
"18.32458","73.81245"
"19.03035","74.30107"
"18.08338","73.67921"
"19.04603","74.13121"
"18.32026","74.81737"
"18.02516","73.74465"
"18.02057","74.05875"
