"Latitude","Longitude"
"17.22424","74.4884"
"13.03562","73.5188"
"12.61688","75.01622"
"11.61732","74.86074"
"14.51887","75.11903"
"13.2507","73.56394"
"15.18409","74.4547"
"14.46646","73.93781"
"11.41615","74.56113"
"17.28735","74.62993"
"17.20039","74.09382"
"12.85904","75.14908"
"17.80125","73.32149"
"11.94425","73.39223"
"14.2567","75.13131"
"14.90339","75.05406"
"10.90146","73.34894"
"16.33537","73.88497"
"10.44187","74.87141"
"15.98707","73.68002"
"15.63268","73.86121"
"11.06846","73.75515"
"12.44544","73.61662"
"15.52273","74.74053"
"16.53387","73.79857"
"16.19057","74.42716"
"16.77913","75.07848"
"12.59091","73.55686"
"13.64808","73.66542"
"16.95959","73.62668"
"10.63903","74.18961"
"11.45254","73.48272"
"17.72156","73.90058"
"16.42806","74.63899"
"17.82163","73.85815"
"15.79967","74.36534"
"11.31021","73.44816"
"11.92283","73.47116"
"12.92342","74.4542"
"12.49103","73.50651"
"13.62301","74.37907"
"16.97698","74.05823"
"11.39798","74.76281"
"10.42594","73.46307"
"16.44085","74.95483"
"11.7022","74.26195"
"16.64175","73.40342"
"15.68256","74.6264"
"14.8","73.3575"
"12.34284","74.93547"
"14.12788","74.95615"
"10.87961","74.55692"
"17.85043","74.24261"
"11.89358","74.81747"
"13.17312","74.74214"
"11.95752","73.55921"
"17.43146","74.7674"
"13.03632","75.02881"
"16.75709","73.94777"
"11.18723","74.18693"
"17.1059","73.50204"
"11.9438","74.00618"
"16.69146","73.32181"
"10.84794","74.3121"
"15.39428","74.66046"
"17.56202","73.42051"
"12.8931","73.55949"
"11.21426","74.60684"
"17.77518","73.65809"
"12.53123","74.48701"
"12.54512","74.84763"
"12.72878","74.68045"
"14.85102","73.32422"
"14.60675","73.45183"
"12.96475","74.1726"
"10.86555","73.40371"
"17.50086","73.85809"
"12.62568","73.80892"
"14.69808","74.73363"
"17.75553","75.00601"
"12.84325","73.59686"
"14.25707","73.70065"
"17.01221","74.32898"
"17.38896","74.81283"
"15.52516","74.28455"
"11.94255","73.42515"
"15.26715","74.96294"
"13.81897","74.78737"
"13.50814","74.34879"
"14.09248","75.05893"
"13.75575","74.65007"
"13.14279","75.05589"
"16.53384","74.70185"
"16.55753","74.78455"
"14.35963","74.87212"
"15.6541","73.31839"
"15.44286","74.60873"
"12.8828","73.37018"
"17.36869","75.1524"
"17.35492","74.12795"
"11.45171","73.86077"
"11.86537","73.70473"
"10.59441","73.53895"
"12.68079","74.68423"
"13.33979","74.64996"
"10.83375","74.7288"
"12.44084","74.41134"
"14.15399","74.63501"
"11.77613","73.35816"
"10.95557","75.00099"
"11.46944","74.96919"
"14.25002","74.92818"
"15.80859","73.9484"
"10.40772","74.88731"
"17.64733","73.55149"
"17.56145","73.55093"
"14.3552","73.91418"
"13.60644","74.03355"
"11.91836","73.52404"
"11.84879","74.86993"
"11.79895","73.59543"
"13.87368","74.73747"
"17.25386","74.02135"
"17.09265","74.42496"
"11.55604","74.93999"
"15.92959","73.37933"
"11.30053","73.48143"
"17.6792","74.82264"
"11.92333","74.95853"
"16.75548","73.61233"
"11.33406","74.47944"
"16.60296","74.19686"
"12.92093","74.08943"
"14.53617","74.59514"
"15.26803","74.61364"
"14.39347","73.34602"
"12.43903","75.03865"
"15.13833","74.8865"
"13.40091","73.48605"
"12.62029","75.0369"
"10.89548","73.51221"
"17.482","73.72322"
"13.95368","74.76196"
"15.7788","74.40551"
"15.08948","73.45795"
"16.81337","75.15324"
"11.73179","73.48875"
"15.65958","73.45638"
"16.81596","73.98071"
"14.71654","74.70183"
"17.3902","74.68049"
"14.01678","73.99723"
"11.05949","74.10381"
"10.59205","73.65853"
"16.00603","74.90775"
"14.34253","74.64127"
"15.1548","74.07481"
"16.44012","73.58152"
"12.89203","74.78842"
"11.07277","75.08977"
"13.17642","74.49079"
"15.24538","73.9047"
"16.06925","75.06216"
"11.21772","74.32116"
"16.406","73.47456"
"12.95457","74.32528"
"10.92664","74.73561"
"16.29587","73.92451"
"10.51072","74.02783"
"12.29844","74.96145"
"16.41335","73.9048"
"14.03569","73.72895"
"13.85749","74.90723"
"12.64968","74.83597"
"16.63803","74.03317"
"17.02374","74.2799"
"14.31606","74.61057"
"11.41866","74.26795"
"14.21244","74.75105"
"12.38194","73.65468"
"12.8208","74.98633"
"16.61685","74.25595"
"17.06931","74.66393"
"16.75037","74.14687"
"11.61181","73.39331"
"11.95348","74.86513"
"17.00394","74.95134"
"10.68753","74.83246"
"11.89248","74.6204"
"14.68931","73.82031"
"13.57335","73.3552"
"12.50675","73.88323"
"11.76914","74.54668"
"15.34184","74.80679"
"15.42214","73.89422"
"16.92644","73.41003"
"12.08109","74.78248"
"16.7541","73.96977"
"11.44765","74.30895"
"12.25173","73.83947"
"16.97647","73.7442"
"15.99469","73.82343"
"17.62588","74.9655"
"17.28951","74.89977"
"16.07636","74.76097"
"17.71901","73.36242"
"14.54617","74.83907"
"17.72043","75.04845"
"10.6236","73.57217"
"15.15816","73.61514"
"12.30836","74.98472"
"12.30714","75.1364"
"13.94626","74.48376"
"15.91802","73.36166"
"16.77172","73.50966"
"16.46694","73.68893"
"15.2984","75.16196"
"13.11506","73.54167"
"10.47619","73.70853"
"17.1481","74.83635"
"15.07725","74.79992"
"10.6262","73.98919"
"11.83423","74.26388"
"13.57226","74.74205"
"10.47958","74.27035"
"11.45188","73.80905"
"15.4896","74.48541"
"13.11154","73.33934"
"15.36491","74.28627"
"13.43222","74.47981"
"14.9573","73.93647"
"11.39286","73.55073"
"14.84495","74.68311"
"12.81753","73.81378"
"16.71926","73.61875"
"13.40951","74.32898"
"11.92925","74.07307"
"14.57355","73.84734"
"15.0293","73.33699"
"17.57617","73.72081"
"13.99733","74.70992"
"13.22547","74.87587"
"13.3678","74.54286"
"17.52484","74.10234"
"16.10852","74.85329"
"15.35082","74.03274"
"17.88548","74.79623"
"12.69097","74.04796"
"16.89097","73.36793"
"13.39458","74.48705"
"11.26184","74.40219"
"15.70947","74.20028"
"17.24704","74.40237"
"12.75897","73.41291"
"12.39875","73.52174"
"14.82275","74.04008"
"14.17737","74.28821"
"16.84648","74.33803"
"15.54987","74.96678"
"16.24144","73.56029"
"14.0264","74.2374"
"10.6464","73.8281"
"16.44281","73.63193"
"12.69993","75.05616"
"17.35345","74.73406"
"16.10302","74.36561"
"17.8223","74.69708"
"14.50354","74.98614"
"15.45983","74.24629"
"14.20129","74.95534"
"12.07411","73.62965"
"16.64435","74.12142"
"14.14518","73.50877"
"15.98338","74.47928"
"17.84814","74.49673"
"10.98222","73.72382"
"16.83376","75.09354"
"17.24543","75.08808"
"15.04047","75.00596"
"11.70287","74.54028"
"11.93226","74.76234"
"13.11283","74.19123"
"16.7597","74.65723"
"11.93356","73.72019"
"10.86263","73.98818"
"13.29647","74.38702"
"15.00636","74.08894"
"16.82042","74.00483"
"11.96711","73.65039"
"14.34662","74.31505"
"17.25294","74.22607"
"15.70397","74.05537"
"17.74829","73.7037"
"10.77509","74.50203"
"16.19608","75.04771"
"11.3441","73.74281"
"15.17242","74.70901"
"13.85397","75.0221"
"13.57216","73.74503"
"14.64142","73.72232"
"12.70346","73.57164"
"14.58372","74.30479"
"15.02677","74.68526"
"14.07965","75.00961"
"16.2168","73.3993"
"17.71858","73.65527"
"14.15068","74.68706"
"15.16236","74.57467"
"15.01303","74.82278"
"16.19604","74.72037"
"12.30549","73.55405"
"13.45296","73.73994"
"16.54345","74.28921"
"11.18351","73.84146"
"10.91146","74.85884"
"13.20042","73.66268"
"11.33257","74.48637"
"11.2676","73.69555"
"12.01142","74.49432"
"13.64957","74.9968"
"11.06067","75.0187"
"15.92815","74.01022"
"13.07922","74.92934"
"12.65878","73.47891"
"11.19353","73.60292"
"10.80104","75.00951"
"14.14297","74.99181"
"17.65354","75.04278"
"14.02889","74.30414"
"15.79808","74.74303"
"13.12977","74.14333"
"10.73548","73.71854"
"16.08197","74.99059"
"14.47211","74.10102"
"17.09318","74.74576"
"13.07625","74.08723"
"12.76083","74.2839"
"11.58285","74.03321"
"16.3874","74.20425"
"16.15583","73.83469"
"13.34014","75.12732"
"11.29947","73.36192"
"14.63954","74.93269"
"13.96469","73.86816"
"14.15626","73.9095"
"13.96444","73.56353"
"15.57676","74.90906"
"14.90941","73.92675"
"10.99555","73.6689"
"11.70911","74.88049"
"11.62942","74.36949"
"13.88526","74.96705"
"17.7755","74.63618"
"15.00074","74.9839"
"14.86214","75.1491"
"15.01589","74.301"
"12.22713","74.52353"
"13.56805","74.17773"
"11.87921","74.22397"
"12.30652","74.59263"
"14.51148","74.859"
"14.05659","73.3179"
"14.85043","74.00236"
"16.61643","74.05657"
"11.68044","74.41701"
"14.74776","74.5216"
"16.1843","73.52586"
"11.15195","74.52492"
"13.74402","73.73666"
"12.49543","73.6486"
"15.70748","74.01817"
"13.58273","75.06841"
"11.85548","74.01093"
"17.04882","73.44405"
"16.83691","74.68645"
"11.82526","73.82164"
"12.36937","74.04013"
"16.40924","73.62794"
"17.66623","74.14195"
"12.37533","73.404"
"12.02742","74.11216"
"15.41182","73.52254"
"12.60571","74.24019"
"16.00633","74.85835"
"16.75679","73.63311"
"11.96351","75.04855"
"10.74115","74.94602"
"14.4227","74.20307"
"12.44836","74.7504"
"14.57923","73.48035"
"11.72483","73.85919"
"16.05487","74.80176"
"13.87917","74.65567"
"11.16309","74.5164"
"11.02273","74.90808"
"14.60158","73.72464"
"14.06653","73.60153"
"11.08597","75.00131"
"17.80386","73.85815"
"15.40974","74.8676"
"11.8837","74.97312"
"16.34974","74.88779"
"17.63397","74.26326"
"11.48163","73.97836"
"14.04148","74.81129"
"12.9174","74.8374"
"15.53024","73.60478"
"17.40603","74.26787"
"10.64193","74.34567"
"13.41222","75.14118"
"16.58144","74.73626"
"15.59847","75.111"
"11.98495","73.71631"
"17.4789","74.11392"
"13.95378","73.98849"
"14.95996","74.45723"
"12.03941","73.49511"
"16.00391","74.25391"
"17.4607","73.87583"
"12.19559","75.06579"
"17.68647","74.99922"
"13.15611","74.25635"
"17.70486","73.37738"
"13.2773","74.99137"
"15.23748","74.60007"
"14.95847","74.29326"
"13.66607","74.65127"
"17.31973","73.40205"
"14.3524","74.46826"
"11.5076","73.47508"
"12.2346","74.55278"
"14.82179","74.18729"
"12.16258","73.335"
"17.02525","74.17373"
"14.71555","75.02793"
"12.98384","74.23897"
"15.08584","73.52991"
"16.46057","75.00681"
"16.40113","74.14356"
"14.66444","73.54254"
"11.96044","74.18875"
"13.17833","73.64853"
"11.44973","74.61303"
"10.69488","74.36637"
"14.4309","73.66954"
"11.95225","74.33954"
"14.27071","75.11083"
"17.69663","74.94401"
"15.98551","73.41462"
"11.0903","74.49777"
"11.45934","73.83659"
"11.08564","74.32754"
"15.973","74.95457"
"17.69197","74.22586"
"12.84428","74.37728"
"17.34935","74.14659"
"12.19004","74.49559"
"16.9381","74.9278"
"14.15363","73.42102"
"13.18081","73.44844"
"15.52787","73.9757"
"17.20104","73.99936"
"17.85533","74.52371"
"15.49636","75.12796"
"11.62519","73.94796"
"14.6498","74.65595"
"17.06689","74.31953"
"17.82722","74.16486"
"13.45813","74.99137"
"16.82201","74.20355"
"13.35859","74.68565"
"12.6588","73.80073"
"14.89503","73.54284"
"14.29432","74.71846"
"17.32339","74.04609"
"11.96606","74.42695"
"12.33346","73.80261"
"12.45076","74.58453"
"15.91796","74.0857"
"11.48896","74.1184"
"17.26987","74.67033"
"11.30119","73.38196"
"13.9139","74.75283"
"12.41225","74.44373"
"17.54993","74.85195"
"15.04596","74.11567"
"14.48386","73.91529"
"14.28171","75.04566"
"12.92291","74.54292"
"10.48964","74.22584"
"10.51115","74.56951"
"14.69264","75.12536"
"15.11757","73.96039"
"10.793","74.32265"
"15.83139","74.94373"
"13.3091","75.0169"
"12.75066","73.53993"
"13.62643","73.90461"
"10.86822","74.58031"
"17.74254","73.47414"
"15.63948","74.79926"
"15.45521","74.57334"
"16.0335","74.67034"
"16.02768","73.56557"
"14.56216","75.04764"
"13.76514","74.4855"
"15.26579","74.65468"
"13.33479","75.08652"
"14.90612","75.12009"
"17.12545","73.34955"
"17.1552","74.09183"
"17.77204","74.31511"
"15.0033","75.03659"
"10.95672","73.36542"
"16.49577","73.70383"
"13.85237","73.83361"
"12.16213","73.65123"
"10.42471","74.38807"
"11.82255","74.01752"
"17.36851","74.31251"
"15.94805","74.21262"
"15.52525","74.6059"
"12.79543","74.6367"
"13.58542","74.50092"
"14.52149","74.98119"
"16.11449","74.7637"
"12.14997","74.1754"
"13.36247","75.02427"
"17.2069","74.74501"
"16.32395","74.68188"
"11.34129","74.8208"
"16.05871","73.80073"
"10.76509","74.69274"
"10.61968","74.32608"
"17.13195","74.86449"
"11.83781","73.60184"
"15.42367","74.44097"
"17.23925","73.37605"
"14.42585","74.59582"
"17.55018","75.12521"
"12.52611","73.32801"
"15.79652","74.76829"
"16.88851","74.73746"
"17.22258","74.78045"
"12.98476","73.40753"
"17.29926","74.3655"
"12.95138","73.75268"
"13.34105","73.41645"
"13.59777","74.00589"
"16.5433","73.64838"
"13.81864","74.75612"
"14.30267","74.98294"
"12.05042","73.52957"
"11.74799","73.45686"
"10.66825","75.05879"
"11.62849","73.57996"
"17.43481","74.7198"
"12.9554","73.73947"
"12.63311","73.78932"
"15.45885","73.7527"
"11.56462","74.13362"
"12.11845","74.46863"
"12.77531","73.49214"
"17.68115","74.27718"
"10.93225","75.06173"
"14.0628","73.5133"
"13.017","74.6977"
"13.5355","74.07127"
"12.95212","73.38829"
"13.46216","74.24906"
"15.49008","74.40466"
"17.78298","74.51042"
"17.3073","74.42761"
"12.49049","73.88578"
"12.85026","74.8329"
"16.2383","73.46539"
"11.9727","73.65481"
"11.0624","75.16453"
"16.48526","73.98436"
"13.52036","74.05385"
"15.74985","73.94933"
"15.14133","75.02722"
"10.58149","74.34736"
"16.56624","73.83425"
"12.25626","74.33889"
"14.36651","73.61902"
"14.72509","75.09473"
"10.76846","75.08844"
"16.45927","74.25982"
"13.26143","74.57793"
"10.76385","74.66722"
"14.85252","74.81434"
"12.29518","75.01889"
"14.57035","74.07721"
"16.87148","74.19594"
"12.85802","73.67157"
"15.66475","73.51846"
"12.50545","73.54146"
"11.75465","73.85872"
"17.37294","73.67235"
"16.53915","73.4894"
"14.29945","74.24164"
